"mobile_bank","income","saving_account","treated","mobile_bank_new","CD_existing","CD_new"
1,120443,52858.7311257843,"No Offer",1,0,1
0,117323,61811.1208631965,"No Offer",0,0,1
1,185222,71946.0145591935,"No Offer",1,1,1
0,202069,108655.105037897,"Offer",0,0,0
1,140107,61600.2273037878,"Offer",1,1,1
1,123869,45643.0746561519,"No Offer",1,0,0
1,129503,3084.8835211214,"No Offer",1,0,0
1,0,3491.77220242937,"Offer",1,0,0
0,162667,73031.5738025612,"No Offer",0,0,0
0,194655,76712.8052065278,"Offer",1,1,1
1,143497,67237.9506605744,"Offer",1,0,1
1,166915,3482.56288254017,"No Offer",1,0,0
1,134732,111305.053656483,"Offer",1,0,1
1,0,3138.38481485216,"No Offer",1,0,0
0,129992,65782.4800326507,"Offer",1,0,1
1,147234,77641.5028280271,"No Offer",1,1,0
0,245057,92257.5246967871,"No Offer",0,1,0
1,155396,73848.2035221062,"No Offer",1,1,1
1,177844,51924.3688281424,"No Offer",1,1,0
1,162422,2960.41599451395,"No Offer",1,0,0
1,0,3383.81224230216,"Offer",1,0,0
1,0,2883.55758117023,"No Offer",1,0,0
1,54407,2288.586377681,"No Offer",1,0,0
1,0,3262.93105865269,"Offer",1,0,0
1,139386,3166.63606476161,"Offer",1,0,0
1,0,4275.26295669271,"Offer",1,0,0
1,127470,54597.6604470871,"Offer",1,0,1
1,165311,74189.9701860944,"No Offer",1,0,0
0,159079,78212.5832950894,"No Offer",0,1,0
1,0,3173.79618585761,"Offer",1,0,0
1,148162,103046.17919588,"Offer",1,1,1
1,206491,61068.3580064387,"Offer",1,1,1
0,155432,66757.5001769326,"No Offer",1,0,0
1,105828,40990.1379900502,"Offer",1,0,0
1,155919,88668.2036014981,"No Offer",1,1,1
0,203546,76327.2153717628,"No Offer",0,1,0
1,179993,78879.653542223,"No Offer",1,1,0
1,138843,43936.4448883092,"No Offer",1,0,0
1,0,2396.63336793896,"No Offer",1,0,0
0,164710,60152.9546746537,"No Offer",0,1,0
1,119937,29540.1267576553,"Offer",1,0,0
1,126518,63725.500966816,"No Offer",1,1,1
1,197811,68895.8680183418,"Offer",1,1,1
1,8643,3032.41191878202,"No Offer",1,0,0
0,157417,2654.2006447835,"No Offer",0,0,0
1,102563,57255.2023122015,"Offer",1,1,0
1,167385,73494.407217264,"Offer",1,1,1
0,133060,3009.3572252736,"No Offer",0,0,0
1,111924,67711.5073801375,"Offer",1,1,1
1,0,3628.65541712849,"No Offer",1,0,0
1,166412,103108.318156092,"No Offer",1,1,1
1,191514,82832.8936498432,"Offer",1,0,1
1,147872,102256.426919434,"No Offer",1,0,0
1,0,2644.08914187281,"No Offer",1,0,0
1,151498,61347.9514283793,"No Offer",1,1,1
1,178674,71943.8837130269,"No Offer",1,1,0
1,141733,63048.0224716623,"Offer",1,0,0
1,182445,2893.84465405252,"Offer",1,0,0
1,123607,53212.9684282487,"No Offer",1,1,0
1,151248,53767.0714420633,"No Offer",1,1,0
0,135552,65787.5561854402,"Offer",0,1,0
0,0,2950.42167271419,"Offer",1,0,0
1,197229,2889.93954029456,"Offer",1,0,0
0,0,2407.38893225553,"No Offer",1,0,0
1,285280,105832.433460306,"Offer",1,0,0
0,121692,27922.7670806533,"Offer",0,0,0
1,0,3332.57333978443,"No Offer",1,0,0
0,163563,67596.9467821292,"No Offer",0,0,0
1,0,3596.4800180965,"Offer",1,0,0
1,147909,3286.70855408494,"No Offer",1,0,0
0,110266,55535.6981262753,"No Offer",0,0,0
1,184916,69030.4236638138,"No Offer",1,1,0
0,224083,3100.29363536528,"No Offer",0,0,0
1,163049,65603.2563956554,"Offer",1,1,0
0,149589,984.988138883616,"No Offer",0,0,0
1,143787,927.149094476275,"No Offer",1,0,0
1,0,2872.73924846868,"No Offer",1,0,0
1,193772,1250.58239167679,"No Offer",1,0,0
0,162556,62382.5517745066,"Offer",0,0,1
1,148000,57022.2230775963,"Offer",1,1,0
1,182879,76549.1250946324,"No Offer",1,1,1
1,182801,76061.1406722113,"No Offer",1,1,0
1,0,3248.28052915341,"Offer",1,0,0
1,131609,49595.4432169337,"Offer",1,0,1
1,67001,34896.9396321247,"Offer",1,0,0
1,145708,98049.25705882,"No Offer",1,0,1
1,143799,68732.0178639178,"No Offer",1,1,1
1,0,3400.43221782286,"No Offer",1,0,0
1,130041,2325.73732943472,"No Offer",1,0,0
1,0,3174.42831985869,"No Offer",1,0,0
0,148327,50904.0214616449,"No Offer",0,0,1
0,0,2466.48336473323,"Offer",0,0,0
1,139255,67716.7088268412,"No Offer",1,1,1
1,151734,85799.7915966801,"Offer",1,0,1
1,108465,41815.3666085243,"Offer",1,0,0
1,36312,17967.0566227653,"No Offer",1,0,0
0,146717,3399.58741407636,"No Offer",0,0,0
1,151724,87293.5704247644,"No Offer",1,1,1
1,0,3046.27847922804,"Offer",1,0,0
1,122392,58000.7457536982,"Offer",1,1,1
1,139724,3253.59964029688,"Offer",1,0,0
1,146398,2876.39837585603,"No Offer",1,0,0
1,0,786.000913717553,"No Offer",1,0,0
1,120805,37086.7271932646,"Offer",1,0,0
1,186341,67019.0167980433,"No Offer",1,1,0
1,138910,41331.9753623503,"No Offer",1,0,0
1,189375,102265.405223243,"Offer",1,1,1
1,121174,59272.0246751113,"No Offer",1,0,1
1,128814,2804.26670693264,"No Offer",1,0,0
1,173422,2945.74392810348,"Offer",1,0,0
1,0,3520.81850255269,"No Offer",1,0,0
1,0,2053.26757221893,"Offer",1,0,0
0,199555,77526.82013501,"Offer",0,1,1
1,6307,4331.3122355595,"No Offer",1,0,0
1,118897,3221.60875512337,"No Offer",1,0,0
0,125869,37736.1011038732,"No Offer",1,0,0
1,142211,59417.5582602273,"No Offer",1,1,1
1,0,3004.35324700455,"No Offer",1,0,0
0,0,864.86748258035,"No Offer",0,0,0
1,0,1010.50409401475,"No Offer",1,0,0
1,185211,108101.774517399,"Offer",1,0,0
0,138757,66305.1372806323,"No Offer",0,0,0
1,0,3689.43344014626,"Offer",1,0,0
1,132679,68180.3584845944,"Offer",1,0,1
1,168319,83776.2728962099,"Offer",1,1,0
1,178520,51652.2554016348,"Offer",1,1,1
1,167851,50938.7117476877,"Offer",1,0,1
1,171338,63262.3430629202,"No Offer",1,1,1
1,0,3284.20204334246,"Offer",1,0,0
0,164928,56975.176786449,"Offer",0,0,0
0,109909,988.51304257596,"No Offer",0,0,0
1,0,2693.0116319955,"Offer",1,0,0
1,0,3006.13742817473,"Offer",1,0,0
1,183776,75114.9770521477,"Offer",1,0,1
0,131837,39781.3383165364,"No Offer",0,0,0
1,128897,17216.0560857207,"No Offer",1,0,0
0,0,2948.82458544092,"Offer",0,0,0
0,0,2909.52460257667,"Offer",0,0,0
0,133761,65724.1009006483,"Offer",0,0,0
1,141812,73587.7321627359,"No Offer",1,0,0
1,176203,65461.7246222389,"Offer",1,0,1
1,109269,41862.5348674985,"No Offer",1,0,0
1,0,2859.54911987503,"No Offer",1,0,0
1,114388,626.657092478994,"Offer",1,0,0
1,8589,5616.57519566279,"Offer",1,0,0
1,136446,52299.1296655204,"No Offer",1,0,0
1,129478,35219.5069996226,"No Offer",1,0,0
0,159328,3732.44866687178,"No Offer",0,0,0
0,154785,78199.297200412,"No Offer",0,1,0
1,112171,57928.0181524455,"No Offer",1,1,1
1,204924,102156.666897057,"No Offer",1,1,1
1,120329,39230.2578135089,"No Offer",1,0,0
1,86289,34923.548249979,"No Offer",1,0,0
1,178808,3480.62654125332,"Offer",1,0,0
1,235397,70110.0103715744,"No Offer",1,1,0
1,181782,58404.634555555,"No Offer",1,1,1
0,143190,2614.25985969819,"Offer",0,0,0
1,0,3471.5515719447,"Offer",1,0,0
0,165986,54135.5386774031,"No Offer",0,0,1
1,170242,83361.7798997302,"No Offer",1,0,1
1,164013,72534.0010185894,"Offer",1,1,0
1,159420,42418.9299790036,"Offer",1,0,0
1,273473,3144.67898563409,"Offer",1,0,0
1,117064,48494.5883383136,"No Offer",1,1,0
1,244972,2608.91477649886,"Offer",1,0,0
1,125957,58667.1585528286,"Offer",1,1,1
1,155301,54108.2797760015,"No Offer",1,1,1
1,100411,46332.5876368679,"Offer",1,0,0
1,167018,76166.5603430648,"Offer",1,0,1
1,154490,2478.05673540032,"No Offer",1,0,0
1,189985,3495.4155212954,"Offer",1,0,0
1,153691,69403.6036211414,"Offer",1,1,1
1,142404,65177.9276709454,"Offer",1,0,1
1,156224,52231.0667246562,"Offer",1,1,0
1,121873,37441.6187997469,"No Offer",1,0,0
1,145874,73337.7254058809,"Offer",1,1,1
1,153253,83475.5952542872,"Offer",1,0,1
1,86643,34674.7256408002,"Offer",1,0,0
1,120571,1941.58268020106,"No Offer",1,0,0
0,186368,3428.38885271768,"No Offer",0,0,0
1,2679,4228.0018180134,"No Offer",1,0,0
0,173124,67681.5460204363,"No Offer",0,1,1
1,154437,75796.0715715932,"No Offer",1,1,1
1,149566,53303.0523988672,"No Offer",1,1,0
1,172583,58545.0182645989,"No Offer",1,1,1
1,152192,63669.9198615859,"No Offer",1,1,1
1,0,3185.05393798843,"No Offer",1,0,0
1,120654,37334.555015412,"No Offer",1,0,0
1,119390,39275.2623546474,"No Offer",1,0,0
0,147722,2202.63924530879,"Offer",0,0,0
0,142716,63983.5982771849,"Offer",1,0,0
1,94087,2854.03621151208,"Offer",1,0,0
1,184531,107266.379571586,"Offer",1,0,1
1,156809,2712.50768741697,"Offer",1,0,0
1,182753,86029.009975183,"No Offer",1,1,0
1,0,2452.71929352463,"No Offer",1,0,0
1,171738,70685.9432400596,"No Offer",1,1,1
1,0,2916.40369241101,"Offer",1,0,0
1,135557,3007.24782411222,"No Offer",1,0,0
1,188548,3031.86585512507,"Offer",1,0,0
1,199742,125424.525070464,"Offer",1,0,0
0,133946,62293.9270540148,"No Offer",0,0,0
1,127532,37263.0350399566,"No Offer",1,0,0
0,193586,85086.690963204,"Offer",0,0,0
1,164768,64426.6852690755,"Offer",1,0,1
1,209765,3219.95316560348,"Offer",1,0,0
1,132897,3120.12512456687,"No Offer",1,0,0
1,0,3842.83405476067,"No Offer",1,0,0
1,132142,38935.3274385228,"No Offer",1,0,0
1,169612,3090.12405206373,"No Offer",1,0,0
1,205488,116751.649966711,"No Offer",1,0,0
0,212147,86537.0120429797,"Offer",0,0,0
1,138203,1926.34650799988,"No Offer",1,0,0
1,182027,76678.6999123881,"Offer",1,1,1
1,119473,3249.55745535285,"Offer",1,0,0
0,151051,61869.7430758352,"Offer",0,1,1
1,96591,52975.3413617337,"No Offer",1,1,1
1,149976,68160.6396050662,"No Offer",1,1,1
1,156688,49721.9746419516,"No Offer",1,1,1
1,170024,58647.7861127604,"Offer",1,0,1
1,0,820.314027760631,"No Offer",1,0,0
1,97475,52882.8834454858,"No Offer",1,0,1
1,140617,70635.2218940246,"No Offer",1,0,0
1,153055,32736.8868697005,"Offer",1,0,0
1,215388,91984.8713234863,"No Offer",1,1,1
1,181830,28558.4036090452,"Offer",1,0,0
1,125309,43710.8857236201,"Offer",1,0,0
1,186521,71889.1243796283,"No Offer",1,0,1
1,194820,64332.5711836011,"No Offer",1,0,0
1,108646,45229.7631338437,"No Offer",1,0,0
1,0,4285.097926906,"No Offer",1,0,0
1,180276,769.344665179754,"Offer",1,0,0
1,181653,67813.1623784958,"No Offer",1,0,1
1,199753,64454.7027309685,"Offer",1,0,1
1,124010,61761.357281677,"No Offer",1,0,1
1,210509,106065.03943577,"No Offer",1,0,0
1,167421,49546.4335246424,"No Offer",1,0,1
1,139305,51162.2443944631,"No Offer",1,1,1
1,0,3363.39593373796,"No Offer",1,0,0
1,129958,44833.1676061745,"Offer",1,0,0
1,164376,70033.0788815238,"No Offer",1,1,0
1,0,2445.84224788339,"Offer",1,0,0
1,218113,2327.42605976347,"Offer",1,0,0
1,0,2683.47662910408,"Offer",1,0,0
1,168813,2804.81298323445,"No Offer",1,0,0
1,104624,60877.1397962285,"No Offer",1,1,1
0,194547,2818.24309828316,"Offer",0,0,0
1,33154,17023.65332774,"Offer",1,0,0
1,158596,55263.5828837636,"No Offer",1,1,0
1,148181,53752.1171708528,"No Offer",1,1,0
1,144883,69929.051063936,"No Offer",1,1,0
0,128812,61815.2038940684,"No Offer",0,0,0
1,0,3367.18438983945,"No Offer",1,0,0
1,225555,72314.882024441,"Offer",1,1,1
0,122042,49124.9223117042,"No Offer",0,0,1
1,91398,26811.1323322513,"Offer",1,0,0
1,131042,70698.8714615588,"Offer",1,0,1
1,124250,55229.6000099134,"Offer",1,1,1
1,0,3112.46033934133,"No Offer",1,0,0
1,188896,58226.3706484022,"No Offer",1,0,0
0,150560,61145.4413353165,"Offer",0,0,0
1,89946,52210.3223398685,"No Offer",1,1,1
1,170944,2999.44891574125,"Offer",1,0,0
1,193988,2748.84614137614,"No Offer",1,0,0
0,133163,57464.0933028231,"Offer",0,1,1
1,99449,42183.4901593564,"Offer",1,0,0
0,151612,50393.3805454996,"Offer",1,1,1
1,3519,4020.09656639391,"No Offer",1,0,0
1,133496,55188.9057702813,"Offer",1,1,1
1,0,3349.85261399559,"No Offer",1,0,0
1,142301,1623.50500355548,"Offer",1,0,0
1,155304,53015.4293877633,"Offer",1,1,1
1,189961,85785.9636275961,"No Offer",1,0,1
1,0,4106.19269672227,"Offer",1,0,0
1,96625,36789.7111137027,"Offer",1,0,0
0,186880,80022.6127167193,"No Offer",0,0,0
1,186173,78742.2121233387,"No Offer",1,1,1
1,103008,49530.1903402114,"No Offer",1,1,1
1,118834,41159.5854381083,"No Offer",1,0,0
0,125802,2575.46774021307,"No Offer",0,0,0
1,125080,2453.03330128463,"No Offer",1,0,0
1,166536,61723.0329368893,"Offer",1,0,1
1,132507,56746.162604567,"No Offer",1,1,1
1,120504,40578.0735242715,"Offer",1,0,0
1,240168,3504.05685914937,"Offer",1,0,0
1,148462,47403.9563066174,"Offer",1,0,0
0,0,3148.1592765269,"No Offer",0,0,0
0,186187,75414.7400329442,"No Offer",0,0,1
1,159178,42727.9888281776,"Offer",1,0,0
1,135773,61946.2469128947,"No Offer",1,1,0
1,204960,2808.41612573459,"No Offer",1,0,0
1,0,2571.19613458529,"No Offer",1,0,0
1,2541,4379.53860858305,"Offer",1,0,0
0,152309,41837.974224911,"No Offer",0,0,0
1,115962,56790.1588556137,"No Offer",1,1,0
1,177756,62452.8876675592,"No Offer",1,1,1
1,122990,66436.0051405847,"Offer",1,1,0
1,0,3425.74728229924,"No Offer",1,0,0
1,144217,71046.1959518719,"No Offer",1,1,0
0,0,2767.05278967537,"No Offer",0,0,0
1,2590,3474.61496968633,"No Offer",1,0,0
1,163722,70621.7027095153,"Offer",1,1,1
1,220170,83487.0579178191,"Offer",1,1,1
0,70192,3302.34376796027,"No Offer",0,0,0
1,151326,58852.9544300921,"No Offer",1,1,1
1,159967,59674.3101618891,"No Offer",1,1,1
1,176308,78023.7941676774,"No Offer",1,0,1
0,245545,86880.3164326126,"No Offer",0,0,0
0,118559,61019.9156185457,"No Offer",0,0,1
1,103495,50763.6951852413,"Offer",1,1,1
0,178429,59523.0084957701,"No Offer",1,1,0
1,181422,92229.3706144604,"No Offer",1,1,1
1,156677,53337.8244552064,"No Offer",1,1,1
0,161678,68546.7665980367,"Offer",0,1,0
0,130227,42224.3548207461,"Offer",0,0,0
0,0,3444.96190380202,"Offer",1,0,0
1,184592,49979.0628450178,"Offer",1,1,1
1,220947,89778.0966975402,"No Offer",1,0,1
1,187520,74826.4742331097,"No Offer",1,0,1
1,122271,58535.3136039171,"No Offer",1,1,1
1,0,4124.95858113844,"No Offer",1,0,0
1,140807,50928.5439981235,"Offer",1,1,1
1,117602,2977.60616398231,"Offer",1,0,0
1,178410,2604.35139880254,"No Offer",1,0,0
1,127261,2540.24794308465,"Offer",1,0,0
1,164188,62560.8413364095,"Offer",1,1,1
0,140178,52334.1748923022,"No Offer",0,0,1
1,174171,3342.60832032318,"No Offer",1,0,0
1,173386,35675.8708933466,"No Offer",1,0,0
1,145621,64130.6250771229,"No Offer",1,0,1
1,0,2925.05657176655,"Offer",1,0,0
1,0,2501.5653263635,"Offer",1,0,0
1,194870,70705.686978279,"No Offer",1,1,0
0,47690,17287.0856264043,"No Offer",1,0,0
0,0,2604.3604777521,"Offer",0,0,0
1,108015,54990.3207426796,"No Offer",1,0,1
0,0,2994.55944658189,"No Offer",0,0,0
0,0,3075.99538576538,"Offer",0,0,0
0,163968,59059.3692811794,"No Offer",0,0,0
1,0,4003.56769762703,"No Offer",1,0,0
1,155083,49586.1762256824,"No Offer",1,1,0
1,137234,55607.9849311495,"No Offer",1,1,1
1,146530,50699.990808918,"No Offer",1,0,0
1,122231,49193.9642662052,"No Offer",1,0,0
1,143325,44094.753531156,"No Offer",1,0,0
0,6671,2421.33090059807,"Offer",0,0,0
1,5883,3338.23196987099,"No Offer",1,0,0
1,0,3566.39341897518,"No Offer",1,0,0
0,174950,64489.519576054,"No Offer",0,0,0
0,40646,17151.6470954427,"Offer",0,0,0
1,177381,63011.4971375126,"Offer",1,0,0
1,105239,2325.17352656752,"No Offer",1,0,0
1,138476,3058.344977784,"No Offer",1,0,0
1,152579,81569.7251625269,"No Offer",1,0,1
1,179782,1188.30329357563,"Offer",1,0,0
0,173627,3101.53807352592,"Offer",0,0,0
1,105538,50526.4589720054,"No Offer",1,1,1
0,157216,41805.5225218676,"No Offer",0,0,0
1,157831,2760.48584404977,"No Offer",1,0,0
1,179444,44216.4528513055,"No Offer",1,0,0
1,180669,89895.4365498107,"No Offer",1,1,1
1,205597,78217.9320130842,"Offer",1,1,1
1,144399,43144.2796762198,"No Offer",1,0,0
1,138675,3141.67796881727,"Offer",1,0,0
1,127246,32291.2504313036,"Offer",1,0,0
0,149670,80720.1400943684,"Offer",0,0,1
0,124746,36307.1943322263,"No Offer",0,0,0
0,189835,78107.9530874055,"Offer",0,0,1
1,141390,46846.8063484152,"Offer",1,0,0
0,148884,2712.53129185272,"Offer",0,0,0
1,171872,116748.105734283,"No Offer",1,1,1
0,164218,62254.816132972,"Offer",0,1,0
1,153872,3456.07354880193,"Offer",1,0,0
1,0,2786.99671465892,"No Offer",1,0,0
1,146511,2947.4203418274,"No Offer",1,0,0
1,151960,3704.11821713079,"No Offer",1,0,0
1,190109,57820.9890486904,"No Offer",1,1,0
1,168288,3924.85993137867,"Offer",1,0,0
0,108126,3434.2685845229,"No Offer",0,0,0
1,159616,3273.46673451346,"Offer",1,0,0
1,229663,89147.2474427918,"No Offer",1,0,1
0,33644,19947.754736602,"No Offer",0,0,0
1,270615,83122.7483294375,"Offer",1,1,1
1,130626,58646.1782854308,"Offer",1,0,1
1,186953,61474.3790287107,"No Offer",1,1,1
1,106540,49380.1944742782,"No Offer",1,1,1
1,171422,67278.4053107961,"No Offer",1,1,0
0,169057,61794.9644144032,"No Offer",0,1,0
1,147300,80263.769397228,"No Offer",1,1,1
1,157091,80234.0198283178,"No Offer",1,1,1
1,166408,69142.4004076017,"Offer",1,1,1
1,165599,2906.26106322248,"Offer",1,0,0
1,231670,100632.731027574,"No Offer",1,1,0
1,124093,2389.9194064164,"Offer",1,0,0
1,115915,31462.7041593531,"Offer",1,0,0
0,4319,1435.67991410732,"Offer",0,0,0
1,177260,2821.36718269889,"No Offer",1,0,0
1,129478,57154.5710766112,"No Offer",1,1,1
1,168310,68686.8043026373,"Offer",1,1,0
1,176859,64597.3024294036,"No Offer",1,1,1
1,0,2983.88308711076,"No Offer",1,0,0
1,92954,54107.4504097351,"Offer",1,1,1
1,0,2163.79431770527,"No Offer",1,0,0
1,103769,33918.7529545275,"Offer",1,0,0
0,155486,49863.1925591699,"Offer",1,1,0
1,155318,54592.2861988046,"No Offer",1,0,1
1,193213,77016.4392143011,"No Offer",1,1,1
0,0,2272.83721001974,"No Offer",0,0,0
1,149349,3101.40953744998,"Offer",1,0,0
1,0,2663.65260778947,"No Offer",1,0,0
1,173836,109836.634308808,"Offer",1,0,1
1,147120,71652.1173937521,"Offer",1,1,0
1,125328,1021.13909492146,"No Offer",1,0,0
0,123977,47391.9755019303,"Offer",1,0,0
1,105393,31383.7298803578,"Offer",1,0,0
1,4640,3343.42906581388,"Offer",1,0,0
1,114030,47709.7881133219,"Offer",1,0,0
1,102003,36409.4794883541,"Offer",1,0,0
1,173757,76584.6502803379,"No Offer",1,1,1
1,230540,105299.241978739,"Offer",1,1,0
1,187861,82786.0894658148,"No Offer",1,1,1
1,164094,61072.4433614484,"No Offer",1,0,0
1,213121,99321.3861862449,"No Offer",1,1,1
1,0,3451.79096648822,"No Offer",1,0,0
1,128189,51994.610820669,"No Offer",1,1,1
1,107368,29953.9454182531,"No Offer",1,0,0
1,100174,31761.4880731172,"No Offer",1,0,0
1,115482,49792.6458841631,"Offer",1,0,1
1,128736,41018.7925545808,"No Offer",1,0,0
1,124731,2632.42119056063,"No Offer",1,0,0
0,164060,68156.8582108574,"Offer",0,0,0
1,133188,62429.669540478,"Offer",1,1,1
1,87982,58074.1907148695,"Offer",1,1,1
1,74064,46182.5955832517,"Offer",1,0,0
1,142537,2895.99198771021,"Offer",1,0,0
1,163276,66669.4223745229,"Offer",1,1,1
1,178491,63238.6608471328,"No Offer",1,0,1
1,177066,44194.0091029413,"No Offer",1,0,0
1,128224,67676.5297344983,"No Offer",1,1,1
1,204486,3948.17181971307,"No Offer",1,0,0
1,111949,42384.3425656716,"No Offer",1,0,0
1,146004,52640.129426199,"No Offer",1,1,1
1,195763,78925.0903646689,"No Offer",1,1,1
1,169069,49458.3735995232,"No Offer",1,1,1
1,163127,66025.6122553465,"No Offer",1,0,1
0,0,2990.18898037245,"Offer",1,0,0
1,209375,92358.1100335965,"Offer",1,0,1
1,137904,61305.4007472122,"No Offer",1,1,1
1,209877,3266.48424220824,"Offer",1,0,0
0,137250,3128.16263064137,"No Offer",1,0,0
1,124968,45859.4850489091,"Offer",1,0,0
1,124402,2917.86037802897,"Offer",1,0,0
1,0,2767.2111521815,"No Offer",1,0,0
0,142165,3411.5376914483,"No Offer",0,0,0
1,127906,50911.5227079295,"No Offer",1,1,1
1,140417,68890.7459975243,"No Offer",1,1,1
1,165425,62155.3412838345,"Offer",1,1,1
1,83659,2627.10650438603,"No Offer",1,0,0
1,0,2731.71612799568,"No Offer",1,0,0
1,191238,88406.6696850884,"No Offer",1,0,1
1,159134,3012.27325925481,"Offer",1,0,0
1,29143,9342.94316283322,"No Offer",1,0,0
0,198996,81708.3743107284,"Offer",0,1,0
1,159174,86148.1989341029,"Offer",1,0,1
1,122339,70303.7503172735,"No Offer",1,1,1
1,130916,51443.413874931,"No Offer",1,0,1
1,122515,31832.695952039,"No Offer",1,0,0
1,236349,93600.7778763114,"Offer",1,1,1
1,0,2626.0043050099,"No Offer",1,0,0
1,136093,84426.0146017442,"No Offer",1,0,0
1,115014,44264.8280016472,"Offer",1,0,0
1,119677,32925.3722135759,"No Offer",1,0,0
1,190587,46582.9905256677,"Offer",1,0,0
1,188469,84926.7911221971,"Offer",1,1,1
1,192171,3642.99269392847,"Offer",1,0,0
1,170799,2194.82615524563,"Offer",1,0,0
0,132919,55518.7125990977,"No Offer",1,1,0
1,124893,66705.8977664784,"No Offer",1,1,1
1,155957,3566.45575567889,"No Offer",1,0,0
1,0,2579.0546324556,"No Offer",1,0,0
0,168054,77834.7167544803,"Offer",0,0,1
1,127331,46922.24814403,"Offer",1,0,0
1,119759,59696.112427641,"No Offer",1,1,1
1,126555,44723.4544822455,"No Offer",1,0,0
0,142850,2970.71848571244,"No Offer",0,0,0
1,161703,86677.0310094549,"No Offer",1,1,0
1,218166,72898.2140070604,"No Offer",1,1,0
0,5263,4071.43328919804,"No Offer",0,0,0
1,0,2819.02255213514,"No Offer",1,0,0
1,169458,34183.1896078702,"No Offer",1,0,0
1,174934,71643.4089904457,"No Offer",1,1,1
1,0,2644.35067416051,"No Offer",1,0,0
0,119649,44762.4021486476,"Offer",0,0,0
1,154161,2280.57919012059,"Offer",1,0,0
1,233337,109103.536302678,"No Offer",1,1,1
1,164612,76987.0900319957,"Offer",1,1,1
1,131234,1019.5678847432,"Offer",1,0,0
1,171991,2333.78852371391,"No Offer",1,0,0
1,134785,47849.1875067742,"Offer",1,0,0
1,144330,66658.6109823021,"No Offer",1,1,1
1,201593,72124.5761262495,"No Offer",1,0,0
1,144433,88410.5095542116,"No Offer",1,1,1
1,111209,56240.8964018961,"No Offer",1,1,1
1,144431,3381.47561989185,"Offer",1,0,0
0,124915,70214.6920604785,"Offer",0,0,0
1,189710,92103.9058550188,"No Offer",1,0,1
0,156991,4352.892802597,"No Offer",1,0,0
0,164685,84376.5004301068,"Offer",0,0,1
1,124003,56220.1815966758,"No Offer",1,0,1
0,157121,51036.3506122954,"No Offer",0,0,0
1,171072,23047.6616554944,"No Offer",1,0,0
0,162789,2107.02456694798,"No Offer",0,0,0
1,166255,88298.2997224199,"Offer",1,0,1
1,179898,2414.83827641997,"Offer",1,0,0
1,142832,66575.9169224822,"No Offer",1,0,1
1,0,3522.03289625521,"Offer",1,0,0
0,0,4048.34758282395,"Offer",0,0,0
1,173623,67241.1434277753,"No Offer",1,0,1
1,188469,64769.0528718413,"No Offer",1,1,1
1,155378,15523.1265450093,"No Offer",1,0,0
1,0,1025.99435547703,"Offer",1,0,0
1,195548,51027.564039046,"Offer",1,1,1
1,0,3158.4958066441,"No Offer",1,0,0
0,208044,71374.2092167828,"No Offer",0,1,1
0,0,2884.74405574183,"Offer",0,0,0
0,159845,1872.96500175572,"No Offer",0,0,0
1,125774,35881.3374049332,"Offer",1,0,0
0,214415,2978.92726826108,"Offer",1,0,0
1,170478,45063.6180092186,"Offer",1,0,0
1,127172,59392.1388062015,"Offer",1,1,0
1,179363,239.452346554556,"Offer",1,0,0
1,89534,45143.3290950715,"Offer",1,0,0
1,183781,60694.4246804186,"No Offer",1,0,0
1,6367,2550.07470295384,"No Offer",1,0,0
1,167117,45644.9702180486,"No Offer",1,0,0
0,123653,3295.798997529,"No Offer",0,0,0
0,151870,78895.6150485103,"No Offer",0,0,0
1,143770,54602.263166513,"Offer",1,0,0
0,146117,72232.9337009921,"No Offer",1,1,0
0,43571,20075.2811177042,"No Offer",0,0,0
1,150197,53166.0706763343,"No Offer",1,1,1
1,74600,46623.5237968567,"Offer",1,0,0
1,148849,36731.6701981476,"No Offer",1,0,0
1,195828,72425.5643406281,"No Offer",1,1,1
1,180800,94205.8337308332,"No Offer",1,1,1
1,109553,3852.74394355063,"No Offer",1,0,0
1,0,2988.09893378655,"No Offer",1,0,0
1,100327,32392.0166202126,"No Offer",1,0,0
1,0,1392.27821633438,"Offer",1,0,0
0,130600,38972.6460601201,"Offer",1,0,0
1,164541,47717.7658265592,"No Offer",1,0,0
0,142305,60740.8554238698,"No Offer",0,0,0
1,209481,81622.4715228092,"No Offer",1,1,0
0,217668,70067.349901243,"No Offer",1,1,1
1,0,3306.16537620819,"No Offer",1,0,0
1,181574,1516.24808421033,"No Offer",1,0,0
1,150354,69093.1106978462,"No Offer",1,0,0
0,128112,49389.1717808833,"Offer",0,0,1
1,0,3615.51131547521,"Offer",1,0,0
1,0,3252.69772928017,"No Offer",1,0,0
1,141027,79370.8431662321,"No Offer",1,0,1
0,109917,40914.0218396074,"Offer",0,0,0
1,151570,64677.3409834736,"Offer",1,0,1
1,174386,80168.7532486453,"Offer",1,0,0
0,143690,63227.9471573125,"Offer",0,0,1
1,175636,79842.4919720237,"Offer",1,1,0
0,133115,52914.9667380625,"Offer",0,0,0
1,0,2554.03566720286,"Offer",1,0,0
1,0,2807.2165213773,"No Offer",1,0,0
1,134487,58215.7232384652,"No Offer",1,0,1
1,141012,38022.3892810074,"No Offer",1,0,0
1,159477,72495.010532716,"No Offer",1,1,1
1,59706,17887.8374993937,"No Offer",1,0,0
1,123427,3207.62529054431,"Offer",1,0,0
